486 NEUMA -0.03 0.0009375 0 486
487 NEUMA -0.03 0.00125 0 487
488 NEUMA -0.03 0.0015625 0 488
489 NEUMA -0.03 0.001875 0 489
490 NEUMA -0.03 0.0021875 0 490
491 NEUMA -0.03 0.0025 0 491
492 NEUMA -0.03 0.0028125 0 492
493 NEUMA -0.03 0.003125 0 493
494 NEUMA -0.03 0.0034375 0 494
495 NEUMA -0.03 0.00375 0 495
496 NEUMA -0.03 0.0040625 0 496
497 NEUMA -0.03 0.004375 0 497
498 NEUMA -0.03 0.0046875 0 498
499 NEUMA -0.03 0.005 0 499
500 NEUMA -0.03 0.0053125 0 500
501 NEUMA -0.03 0.005625 0 501
502 NEUMA -0.03 0.0059375 0 502
503 NEUMA -0.03 0.00625 0 503
504 NEUMA -0.03 0.0065625 0 504
505 NEUMA -0.03 0.006875 0 505
506 NEUMA -0.03 0.0071875 0 506
507 NEUMA -0.03 0.0075 0 507
508 NEUMA -0.03 0.0078125 0 508
509 NEUMA -0.03 0.008125 0 509
510 NEUMA -0.03 0.0084375 0 510
511 NEUMA -0.03 0.00875 0 511
512 NEUMA -0.03 0.0090625 0 512
513 NEUMA -0.03 0.009375 0 513
514 NEUMA -0.03 0.0096875 0 514
515 NEUMA -0.0296825 0.01 0 515
516 NEUMA -0.0293651 0.01 0 516
517 NEUMA -0.0290476 0.01 0 517
518 NEUMA -0.0287302 0.01 0 518
519 NEUMA -0.0284127 0.01 0 519
520 NEUMA -0.0280952 0.01 0 520
521 NEUMA -0.0277778 0.01 0 521
522 NEUMA -0.0274603 0.01 0 522
523 NEUMA -0.0271429 0.01 0 523
524 NEUMA -0.0268254 0.01 0 524
525 NEUMA -0.0265079 0.01 0 525
526 NEUMA -0.0261905 0.01 0 526
527 NEUMA -0.025873 0.01 0 527
528 NEUMA -0.0255556 0.01 0 528
529 NEUMA -0.0252381 0.01 0 529
530 NEUMA -0.0249206 0.01 0 530
531 NEUMA -0.0246032 0.01 0 531
532 NEUMA -0.0242857 0.01 0 532
533 NEUMA -0.0239683 0.01 0 533
534 NEUMA -0.0236508 0.01 0 534
535 NEUMA -0.0233333 0.01 0 535
536 NEUMA -0.0230159 0.01 0 536
537 NEUMA -0.0226984 0.01 0 537
538 NEUMA -0.022381 0.01 0 538
539 NEUMA -0.0220635 0.01 0 539
540 NEUMA -0.021746 0.01 0 540
541 NEUMA -0.0214286 0.01 0 541
542 NEUMA -0.0211111 0.01 0 542
543 NEUMA -0.0207937 0.01 0 543
544 NEUMA -0.0204762 0.01 0 544
545 NEUMA -0.0201587 0.01 0 545
546 NEUMA -0.0198413 0.01 0 546
547 NEUMA -0.0195238 0.01 0 547
548 NEUMA -0.0192063 0.01 0 548
549 NEUMA -0.0188889 0.01 0 549
550 NEUMA -0.0185714 0.01 0 550
551 NEUMA -0.018254 0.01 0 551
552 NEUMA -0.0179365 0.01 0 552
553 NEUMA -0.017619 0.01 0 553
554 NEUMA -0.0173016 0.01 0 554
555 NEUMA -0.0169841 0.01 0 555
556 NEUMA -0.0166667 0.01 0 556
557 NEUMA -0.0163492 0.01 0 557
558 NEUMA -0.0160317 0.01 0 558
559 NEUMA -0.0157143 0.01 0 559
560 NEUMA -0.0153968 0.01 0 560
561 NEUMA -0.0150794 0.01 0 561
